  1.5500E+00 -5.2211E+00 -5.2276E+00 -1.3816E+00 -1.3818E+00
  1.6000E+00 -5.5700E+00 -5.5771E+00 -1.3932E+00 -1.3934E+00
  1.6500E+00 -5.9553E+00 -5.9629E+00 -1.4044E+00 -1.4046E+00
  1.7000E+00 -6.3831E+00 -6.3913E+00 -1.4154E+00 -1.4156E+00
  1.7500E+00 -6.8610E+00 -6.8699E+00 -1.4261E+00 -1.4262E+00
  1.8000E+00 -7.3986E+00 -7.4083E+00 -1.4364E+00 -1.4366E+00
  1.8500E+00 -8.0083E+00 -8.0189E+00 -1.4466E+00 -1.4467E+00
  1.9000E+00 -8.7058E+00 -8.7175E+00 -1.4564E+00 -1.4566E+00
  1.9500E+00 -9.5122E+00 -9.5251E+00 -1.4661E+00 -1.4662E+00
  2.0000E+00 -1.0455E+01 -1.0470E+01 -1.4754E+00 -1.4756E+00
  2.0500E+00 -1.1574E+01 -1.1590E+01 -1.4846E+00 -1.4847E+00
